filename,age,gender,accent,mfcc_num_path,mfcc_spec_path,mel_num_path,mel_spec_path,mfcc_eq_path,mel_eq_path
cv-valid-train/sample-001323.mp3,7,1,14,..\dataset\mfcc_num\cv-valid-train_sample-001323.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001323.png,..\dataset\mel_num\cv-valid-train_sample-001323.npy,..\dataset\mel_spec\cv-valid-train_sample-001323.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001323_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001323_eq.npy
cv-valid-train/sample-001328.mp3,6,1,14,..\dataset\mfcc_num\cv-valid-train_sample-001328.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001328.png,..\dataset\mel_num\cv-valid-train_sample-001328.npy,..\dataset\mel_spec\cv-valid-train_sample-001328.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001328_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001328_eq.npy
cv-valid-train/sample-001329.mp3,1,1,3,..\dataset\mfcc_num\cv-valid-train_sample-001329.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001329.png,..\dataset\mel_num\cv-valid-train_sample-001329.npy,..\dataset\mel_spec\cv-valid-train_sample-001329.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001329_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001329_eq.npy
cv-valid-train/sample-001330.mp3,7,1,14,..\dataset\mfcc_num\cv-valid-train_sample-001330.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001330.png,..\dataset\mel_num\cv-valid-train_sample-001330.npy,..\dataset\mel_spec\cv-valid-train_sample-001330.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001330_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001330_eq.npy
cv-valid-train/sample-001337.mp3,7,1,6,..\dataset\mfcc_num\cv-valid-train_sample-001337.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001337.png,..\dataset\mel_num\cv-valid-train_sample-001337.npy,..\dataset\mel_spec\cv-valid-train_sample-001337.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001337_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001337_eq.npy
cv-valid-train/sample-001338.mp3,7,1,14,..\dataset\mfcc_num\cv-valid-train_sample-001338.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001338.png,..\dataset\mel_num\cv-valid-train_sample-001338.npy,..\dataset\mel_spec\cv-valid-train_sample-001338.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001338_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001338_eq.npy
cv-valid-train/sample-001343.mp3,6,1,4,..\dataset\mfcc_num\cv-valid-train_sample-001343.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001343.png,..\dataset\mel_num\cv-valid-train_sample-001343.npy,..\dataset\mel_spec\cv-valid-train_sample-001343.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001343_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001343_eq.npy
cv-valid-train/sample-001344.mp3,2,1,10,..\dataset\mfcc_num\cv-valid-train_sample-001344.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001344.png,..\dataset\mel_num\cv-valid-train_sample-001344.npy,..\dataset\mel_spec\cv-valid-train_sample-001344.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001344_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001344_eq.npy
cv-valid-train/sample-001345.mp3,2,1,3,..\dataset\mfcc_num\cv-valid-train_sample-001345.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001345.png,..\dataset\mel_num\cv-valid-train_sample-001345.npy,..\dataset\mel_spec\cv-valid-train_sample-001345.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001345_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001345_eq.npy
cv-valid-train/sample-001346.mp3,1,1,4,..\dataset\mfcc_num\cv-valid-train_sample-001346.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001346.png,..\dataset\mel_num\cv-valid-train_sample-001346.npy,..\dataset\mel_spec\cv-valid-train_sample-001346.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001346_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001346_eq.npy
cv-valid-train/sample-001352.mp3,4,1,9,..\dataset\mfcc_num\cv-valid-train_sample-001352.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001352.png,..\dataset\mel_num\cv-valid-train_sample-001352.npy,..\dataset\mel_spec\cv-valid-train_sample-001352.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001352_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001352_eq.npy
cv-valid-train/sample-001353.mp3,1,1,14,..\dataset\mfcc_num\cv-valid-train_sample-001353.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001353.png,..\dataset\mel_num\cv-valid-train_sample-001353.npy,..\dataset\mel_spec\cv-valid-train_sample-001353.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001353_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001353_eq.npy
cv-valid-train/sample-001361.mp3,7,1,14,..\dataset\mfcc_num\cv-valid-train_sample-001361.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001361.png,..\dataset\mel_num\cv-valid-train_sample-001361.npy,..\dataset\mel_spec\cv-valid-train_sample-001361.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001361_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001361_eq.npy
cv-valid-train/sample-001363.mp3,7,0,14,..\dataset\mfcc_num\cv-valid-train_sample-001363.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001363.png,..\dataset\mel_num\cv-valid-train_sample-001363.npy,..\dataset\mel_spec\cv-valid-train_sample-001363.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001363_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001363_eq.npy
cv-valid-train/sample-001364.mp3,7,1,4,..\dataset\mfcc_num\cv-valid-train_sample-001364.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001364.png,..\dataset\mel_num\cv-valid-train_sample-001364.npy,..\dataset\mel_spec\cv-valid-train_sample-001364.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001364_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001364_eq.npy
cv-valid-train/sample-001365.mp3,6,1,14,..\dataset\mfcc_num\cv-valid-train_sample-001365.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001365.png,..\dataset\mel_num\cv-valid-train_sample-001365.npy,..\dataset\mel_spec\cv-valid-train_sample-001365.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001365_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001365_eq.npy
cv-valid-train/sample-001366.mp3,2,0,3,..\dataset\mfcc_num\cv-valid-train_sample-001366.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001366.png,..\dataset\mel_num\cv-valid-train_sample-001366.npy,..\dataset\mel_spec\cv-valid-train_sample-001366.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001366_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001366_eq.npy
cv-valid-train/sample-001367.mp3,7,0,14,..\dataset\mfcc_num\cv-valid-train_sample-001367.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001367.png,..\dataset\mel_num\cv-valid-train_sample-001367.npy,..\dataset\mel_spec\cv-valid-train_sample-001367.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001367_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001367_eq.npy
cv-valid-train/sample-001370.mp3,7,1,14,..\dataset\mfcc_num\cv-valid-train_sample-001370.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001370.png,..\dataset\mel_num\cv-valid-train_sample-001370.npy,..\dataset\mel_spec\cv-valid-train_sample-001370.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001370_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001370_eq.npy
cv-valid-train/sample-001372.mp3,1,0,14,..\dataset\mfcc_num\cv-valid-train_sample-001372.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001372.png,..\dataset\mel_num\cv-valid-train_sample-001372.npy,..\dataset\mel_spec\cv-valid-train_sample-001372.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001372_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001372_eq.npy
cv-valid-train/sample-001380.mp3,3,1,4,..\dataset\mfcc_num\cv-valid-train_sample-001380.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001380.png,..\dataset\mel_num\cv-valid-train_sample-001380.npy,..\dataset\mel_spec\cv-valid-train_sample-001380.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001380_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001380_eq.npy
cv-valid-train/sample-001385.mp3,6,1,14,..\dataset\mfcc_num\cv-valid-train_sample-001385.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001385.png,..\dataset\mel_num\cv-valid-train_sample-001385.npy,..\dataset\mel_spec\cv-valid-train_sample-001385.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001385_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001385_eq.npy
cv-valid-train/sample-001386.mp3,3,1,14,..\dataset\mfcc_num\cv-valid-train_sample-001386.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001386.png,..\dataset\mel_num\cv-valid-train_sample-001386.npy,..\dataset\mel_spec\cv-valid-train_sample-001386.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001386_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001386_eq.npy
cv-valid-train/sample-001390.mp3,6,1,1,..\dataset\mfcc_num\cv-valid-train_sample-001390.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001390.png,..\dataset\mel_num\cv-valid-train_sample-001390.npy,..\dataset\mel_spec\cv-valid-train_sample-001390.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001390_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001390_eq.npy
cv-valid-train/sample-001391.mp3,4,1,9,..\dataset\mfcc_num\cv-valid-train_sample-001391.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001391.png,..\dataset\mel_num\cv-valid-train_sample-001391.npy,..\dataset\mel_spec\cv-valid-train_sample-001391.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001391_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001391_eq.npy
cv-valid-train/sample-001392.mp3,3,1,14,..\dataset\mfcc_num\cv-valid-train_sample-001392.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001392.png,..\dataset\mel_num\cv-valid-train_sample-001392.npy,..\dataset\mel_spec\cv-valid-train_sample-001392.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001392_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001392_eq.npy
cv-valid-train/sample-001395.mp3,2,1,1,..\dataset\mfcc_num\cv-valid-train_sample-001395.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001395.png,..\dataset\mel_num\cv-valid-train_sample-001395.npy,..\dataset\mel_spec\cv-valid-train_sample-001395.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001395_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001395_eq.npy
cv-valid-train/sample-001396.mp3,4,1,6,..\dataset\mfcc_num\cv-valid-train_sample-001396.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001396.png,..\dataset\mel_num\cv-valid-train_sample-001396.npy,..\dataset\mel_spec\cv-valid-train_sample-001396.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001396_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001396_eq.npy
cv-valid-train/sample-001399.mp3,1,0,14,..\dataset\mfcc_num\cv-valid-train_sample-001399.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001399.png,..\dataset\mel_num\cv-valid-train_sample-001399.npy,..\dataset\mel_spec\cv-valid-train_sample-001399.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001399_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001399_eq.npy
cv-valid-train/sample-001401.mp3,5,1,6,..\dataset\mfcc_num\cv-valid-train_sample-001401.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001401.png,..\dataset\mel_num\cv-valid-train_sample-001401.npy,..\dataset\mel_spec\cv-valid-train_sample-001401.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001401_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001401_eq.npy
cv-valid-train/sample-001405.mp3,6,1,1,..\dataset\mfcc_num\cv-valid-train_sample-001405.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001405.png,..\dataset\mel_num\cv-valid-train_sample-001405.npy,..\dataset\mel_spec\cv-valid-train_sample-001405.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001405_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001405_eq.npy
cv-valid-train/sample-001416.mp3,2,1,4,..\dataset\mfcc_num\cv-valid-train_sample-001416.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001416.png,..\dataset\mel_num\cv-valid-train_sample-001416.npy,..\dataset\mel_spec\cv-valid-train_sample-001416.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001416_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001416_eq.npy
cv-valid-train/sample-001419.mp3,7,1,0,..\dataset\mfcc_num\cv-valid-train_sample-001419.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001419.png,..\dataset\mel_num\cv-valid-train_sample-001419.npy,..\dataset\mel_spec\cv-valid-train_sample-001419.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001419_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001419_eq.npy
cv-valid-train/sample-001421.mp3,7,1,14,..\dataset\mfcc_num\cv-valid-train_sample-001421.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001421.png,..\dataset\mel_num\cv-valid-train_sample-001421.npy,..\dataset\mel_spec\cv-valid-train_sample-001421.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001421_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001421_eq.npy
cv-valid-train/sample-001422.mp3,2,1,3,..\dataset\mfcc_num\cv-valid-train_sample-001422.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001422.png,..\dataset\mel_num\cv-valid-train_sample-001422.npy,..\dataset\mel_spec\cv-valid-train_sample-001422.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001422_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001422_eq.npy
cv-valid-train/sample-001423.mp3,6,1,14,..\dataset\mfcc_num\cv-valid-train_sample-001423.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001423.png,..\dataset\mel_num\cv-valid-train_sample-001423.npy,..\dataset\mel_spec\cv-valid-train_sample-001423.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001423_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001423_eq.npy
cv-valid-train/sample-001424.mp3,6,1,14,..\dataset\mfcc_num\cv-valid-train_sample-001424.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001424.png,..\dataset\mel_num\cv-valid-train_sample-001424.npy,..\dataset\mel_spec\cv-valid-train_sample-001424.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001424_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001424_eq.npy
cv-valid-train/sample-001426.mp3,4,0,0,..\dataset\mfcc_num\cv-valid-train_sample-001426.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001426.png,..\dataset\mel_num\cv-valid-train_sample-001426.npy,..\dataset\mel_spec\cv-valid-train_sample-001426.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001426_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001426_eq.npy
cv-valid-train/sample-001428.mp3,2,0,4,..\dataset\mfcc_num\cv-valid-train_sample-001428.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001428.png,..\dataset\mel_num\cv-valid-train_sample-001428.npy,..\dataset\mel_spec\cv-valid-train_sample-001428.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001428_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001428_eq.npy
cv-valid-train/sample-001429.mp3,7,1,14,..\dataset\mfcc_num\cv-valid-train_sample-001429.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001429.png,..\dataset\mel_num\cv-valid-train_sample-001429.npy,..\dataset\mel_spec\cv-valid-train_sample-001429.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001429_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001429_eq.npy
cv-valid-train/sample-001438.mp3,1,0,6,..\dataset\mfcc_num\cv-valid-train_sample-001438.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001438.png,..\dataset\mel_num\cv-valid-train_sample-001438.npy,..\dataset\mel_spec\cv-valid-train_sample-001438.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001438_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001438_eq.npy
cv-valid-train/sample-001440.mp3,7,1,6,..\dataset\mfcc_num\cv-valid-train_sample-001440.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001440.png,..\dataset\mel_num\cv-valid-train_sample-001440.npy,..\dataset\mel_spec\cv-valid-train_sample-001440.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001440_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001440_eq.npy
cv-valid-train/sample-001444.mp3,7,1,15,..\dataset\mfcc_num\cv-valid-train_sample-001444.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001444.png,..\dataset\mel_num\cv-valid-train_sample-001444.npy,..\dataset\mel_spec\cv-valid-train_sample-001444.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001444_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001444_eq.npy
cv-valid-train/sample-001445.mp3,0,1,1,..\dataset\mfcc_num\cv-valid-train_sample-001445.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001445.png,..\dataset\mel_num\cv-valid-train_sample-001445.npy,..\dataset\mel_spec\cv-valid-train_sample-001445.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001445_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001445_eq.npy
cv-valid-train/sample-001446.mp3,6,0,8,..\dataset\mfcc_num\cv-valid-train_sample-001446.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001446.png,..\dataset\mel_num\cv-valid-train_sample-001446.npy,..\dataset\mel_spec\cv-valid-train_sample-001446.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001446_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001446_eq.npy
cv-valid-train/sample-001447.mp3,2,1,6,..\dataset\mfcc_num\cv-valid-train_sample-001447.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001447.png,..\dataset\mel_num\cv-valid-train_sample-001447.npy,..\dataset\mel_spec\cv-valid-train_sample-001447.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001447_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001447_eq.npy
cv-valid-train/sample-001448.mp3,2,1,14,..\dataset\mfcc_num\cv-valid-train_sample-001448.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001448.png,..\dataset\mel_num\cv-valid-train_sample-001448.npy,..\dataset\mel_spec\cv-valid-train_sample-001448.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001448_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001448_eq.npy
cv-valid-train/sample-001451.mp3,5,1,14,..\dataset\mfcc_num\cv-valid-train_sample-001451.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001451.png,..\dataset\mel_num\cv-valid-train_sample-001451.npy,..\dataset\mel_spec\cv-valid-train_sample-001451.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001451_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001451_eq.npy
cv-valid-train/sample-001453.mp3,7,1,3,..\dataset\mfcc_num\cv-valid-train_sample-001453.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001453.png,..\dataset\mel_num\cv-valid-train_sample-001453.npy,..\dataset\mel_spec\cv-valid-train_sample-001453.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001453_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001453_eq.npy
cv-valid-train/sample-001459.mp3,2,1,3,..\dataset\mfcc_num\cv-valid-train_sample-001459.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001459.png,..\dataset\mel_num\cv-valid-train_sample-001459.npy,..\dataset\mel_spec\cv-valid-train_sample-001459.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001459_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001459_eq.npy
cv-valid-train/sample-001461.mp3,2,1,14,..\dataset\mfcc_num\cv-valid-train_sample-001461.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001461.png,..\dataset\mel_num\cv-valid-train_sample-001461.npy,..\dataset\mel_spec\cv-valid-train_sample-001461.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001461_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001461_eq.npy
cv-valid-train/sample-001463.mp3,5,0,4,..\dataset\mfcc_num\cv-valid-train_sample-001463.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001463.png,..\dataset\mel_num\cv-valid-train_sample-001463.npy,..\dataset\mel_spec\cv-valid-train_sample-001463.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001463_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001463_eq.npy
cv-valid-train/sample-001464.mp3,6,1,4,..\dataset\mfcc_num\cv-valid-train_sample-001464.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001464.png,..\dataset\mel_num\cv-valid-train_sample-001464.npy,..\dataset\mel_spec\cv-valid-train_sample-001464.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001464_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001464_eq.npy
cv-valid-train/sample-001467.mp3,7,1,14,..\dataset\mfcc_num\cv-valid-train_sample-001467.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001467.png,..\dataset\mel_num\cv-valid-train_sample-001467.npy,..\dataset\mel_spec\cv-valid-train_sample-001467.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001467_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001467_eq.npy
cv-valid-train/sample-001469.mp3,7,1,4,..\dataset\mfcc_num\cv-valid-train_sample-001469.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001469.png,..\dataset\mel_num\cv-valid-train_sample-001469.npy,..\dataset\mel_spec\cv-valid-train_sample-001469.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001469_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001469_eq.npy
cv-valid-train/sample-001474.mp3,6,0,14,..\dataset\mfcc_num\cv-valid-train_sample-001474.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001474.png,..\dataset\mel_num\cv-valid-train_sample-001474.npy,..\dataset\mel_spec\cv-valid-train_sample-001474.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001474_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001474_eq.npy
cv-valid-train/sample-001475.mp3,6,1,14,..\dataset\mfcc_num\cv-valid-train_sample-001475.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001475.png,..\dataset\mel_num\cv-valid-train_sample-001475.npy,..\dataset\mel_spec\cv-valid-train_sample-001475.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001475_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001475_eq.npy
cv-valid-train/sample-001476.mp3,7,1,6,..\dataset\mfcc_num\cv-valid-train_sample-001476.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001476.png,..\dataset\mel_num\cv-valid-train_sample-001476.npy,..\dataset\mel_spec\cv-valid-train_sample-001476.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001476_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001476_eq.npy
cv-valid-train/sample-001483.mp3,7,1,6,..\dataset\mfcc_num\cv-valid-train_sample-001483.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001483.png,..\dataset\mel_num\cv-valid-train_sample-001483.npy,..\dataset\mel_spec\cv-valid-train_sample-001483.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001483_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001483_eq.npy
cv-valid-train/sample-001491.mp3,6,1,14,..\dataset\mfcc_num\cv-valid-train_sample-001491.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001491.png,..\dataset\mel_num\cv-valid-train_sample-001491.npy,..\dataset\mel_spec\cv-valid-train_sample-001491.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001491_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001491_eq.npy
cv-valid-train/sample-001493.mp3,2,1,14,..\dataset\mfcc_num\cv-valid-train_sample-001493.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001493.png,..\dataset\mel_num\cv-valid-train_sample-001493.npy,..\dataset\mel_spec\cv-valid-train_sample-001493.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001493_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001493_eq.npy
cv-valid-train/sample-001495.mp3,6,1,14,..\dataset\mfcc_num\cv-valid-train_sample-001495.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001495.png,..\dataset\mel_num\cv-valid-train_sample-001495.npy,..\dataset\mel_spec\cv-valid-train_sample-001495.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001495_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001495_eq.npy
cv-valid-train/sample-001499.mp3,2,1,1,..\dataset\mfcc_num\cv-valid-train_sample-001499.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001499.png,..\dataset\mel_num\cv-valid-train_sample-001499.npy,..\dataset\mel_spec\cv-valid-train_sample-001499.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001499_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001499_eq.npy
cv-valid-train/sample-001501.mp3,7,1,4,..\dataset\mfcc_num\cv-valid-train_sample-001501.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001501.png,..\dataset\mel_num\cv-valid-train_sample-001501.npy,..\dataset\mel_spec\cv-valid-train_sample-001501.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001501_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001501_eq.npy
cv-valid-train/sample-001510.mp3,4,0,14,..\dataset\mfcc_num\cv-valid-train_sample-001510.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001510.png,..\dataset\mel_num\cv-valid-train_sample-001510.npy,..\dataset\mel_spec\cv-valid-train_sample-001510.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001510_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001510_eq.npy
cv-valid-train/sample-001513.mp3,7,1,14,..\dataset\mfcc_num\cv-valid-train_sample-001513.npy,..\dataset\mfcc_spec\cv-valid-train_sample-001513.png,..\dataset\mel_num\cv-valid-train_sample-001513.npy,..\dataset\mel_spec\cv-valid-train_sample-001513.png,..\dataset\mfcc_num_eq\cv-valid-train_sample-001513_eq.npy,..\dataset\mel_num_eq\cv-valid-train_sample-001513_eq.npy
