filename,age,gender,accent,mfcc_num_path,mfcc_spec_path,mel_num_path,mel_spec_path,mfcc_eq_path,mel_eq_path
cv-valid-dev/sample-002248.mp3,4,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-002248.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002248.png,..\dataset\mel_num\cv-valid-dev_sample-002248.npy,..\dataset\mel_spec\cv-valid-dev_sample-002248.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002248_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002248_eq.npy
cv-valid-dev/sample-002250.mp3,6,1,4,..\dataset\mfcc_num\cv-valid-dev_sample-002250.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002250.png,..\dataset\mel_num\cv-valid-dev_sample-002250.npy,..\dataset\mel_spec\cv-valid-dev_sample-002250.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002250_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002250_eq.npy
cv-valid-dev/sample-002252.mp3,6,1,4,..\dataset\mfcc_num\cv-valid-dev_sample-002252.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002252.png,..\dataset\mel_num\cv-valid-dev_sample-002252.npy,..\dataset\mel_spec\cv-valid-dev_sample-002252.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002252_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002252_eq.npy
cv-valid-dev/sample-002255.mp3,6,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-002255.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002255.png,..\dataset\mel_num\cv-valid-dev_sample-002255.npy,..\dataset\mel_spec\cv-valid-dev_sample-002255.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002255_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002255_eq.npy
cv-valid-dev/sample-002263.mp3,2,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-002263.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002263.png,..\dataset\mel_num\cv-valid-dev_sample-002263.npy,..\dataset\mel_spec\cv-valid-dev_sample-002263.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002263_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002263_eq.npy
cv-valid-dev/sample-002264.mp3,7,0,14,..\dataset\mfcc_num\cv-valid-dev_sample-002264.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002264.png,..\dataset\mel_num\cv-valid-dev_sample-002264.npy,..\dataset\mel_spec\cv-valid-dev_sample-002264.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002264_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002264_eq.npy
cv-valid-dev/sample-002267.mp3,6,1,1,..\dataset\mfcc_num\cv-valid-dev_sample-002267.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002267.png,..\dataset\mel_num\cv-valid-dev_sample-002267.npy,..\dataset\mel_spec\cv-valid-dev_sample-002267.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002267_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002267_eq.npy
cv-valid-dev/sample-002269.mp3,4,0,0,..\dataset\mfcc_num\cv-valid-dev_sample-002269.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002269.png,..\dataset\mel_num\cv-valid-dev_sample-002269.npy,..\dataset\mel_spec\cv-valid-dev_sample-002269.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002269_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002269_eq.npy
cv-valid-dev/sample-002271.mp3,6,1,4,..\dataset\mfcc_num\cv-valid-dev_sample-002271.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002271.png,..\dataset\mel_num\cv-valid-dev_sample-002271.npy,..\dataset\mel_spec\cv-valid-dev_sample-002271.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002271_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002271_eq.npy
cv-valid-dev/sample-002272.mp3,2,1,4,..\dataset\mfcc_num\cv-valid-dev_sample-002272.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002272.png,..\dataset\mel_num\cv-valid-dev_sample-002272.npy,..\dataset\mel_spec\cv-valid-dev_sample-002272.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002272_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002272_eq.npy
cv-valid-dev/sample-002275.mp3,1,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-002275.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002275.png,..\dataset\mel_num\cv-valid-dev_sample-002275.npy,..\dataset\mel_spec\cv-valid-dev_sample-002275.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002275_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002275_eq.npy
cv-valid-dev/sample-002276.mp3,7,1,10,..\dataset\mfcc_num\cv-valid-dev_sample-002276.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002276.png,..\dataset\mel_num\cv-valid-dev_sample-002276.npy,..\dataset\mel_spec\cv-valid-dev_sample-002276.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002276_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002276_eq.npy
cv-valid-dev/sample-002277.mp3,1,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-002277.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002277.png,..\dataset\mel_num\cv-valid-dev_sample-002277.npy,..\dataset\mel_spec\cv-valid-dev_sample-002277.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002277_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002277_eq.npy
cv-valid-dev/sample-002283.mp3,6,0,14,..\dataset\mfcc_num\cv-valid-dev_sample-002283.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002283.png,..\dataset\mel_num\cv-valid-dev_sample-002283.npy,..\dataset\mel_spec\cv-valid-dev_sample-002283.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002283_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002283_eq.npy
cv-valid-dev/sample-002290.mp3,7,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-002290.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002290.png,..\dataset\mel_num\cv-valid-dev_sample-002290.npy,..\dataset\mel_spec\cv-valid-dev_sample-002290.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002290_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002290_eq.npy
cv-valid-dev/sample-002292.mp3,5,0,14,..\dataset\mfcc_num\cv-valid-dev_sample-002292.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002292.png,..\dataset\mel_num\cv-valid-dev_sample-002292.npy,..\dataset\mel_spec\cv-valid-dev_sample-002292.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002292_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002292_eq.npy
cv-valid-dev/sample-002299.mp3,4,1,3,..\dataset\mfcc_num\cv-valid-dev_sample-002299.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002299.png,..\dataset\mel_num\cv-valid-dev_sample-002299.npy,..\dataset\mel_spec\cv-valid-dev_sample-002299.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002299_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002299_eq.npy
cv-valid-dev/sample-002301.mp3,7,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-002301.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002301.png,..\dataset\mel_num\cv-valid-dev_sample-002301.npy,..\dataset\mel_spec\cv-valid-dev_sample-002301.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002301_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002301_eq.npy
cv-valid-dev/sample-002304.mp3,4,0,14,..\dataset\mfcc_num\cv-valid-dev_sample-002304.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002304.png,..\dataset\mel_num\cv-valid-dev_sample-002304.npy,..\dataset\mel_spec\cv-valid-dev_sample-002304.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002304_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002304_eq.npy
cv-valid-dev/sample-002307.mp3,7,1,3,..\dataset\mfcc_num\cv-valid-dev_sample-002307.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002307.png,..\dataset\mel_num\cv-valid-dev_sample-002307.npy,..\dataset\mel_spec\cv-valid-dev_sample-002307.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002307_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002307_eq.npy
cv-valid-dev/sample-002309.mp3,5,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-002309.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002309.png,..\dataset\mel_num\cv-valid-dev_sample-002309.npy,..\dataset\mel_spec\cv-valid-dev_sample-002309.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002309_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002309_eq.npy
cv-valid-dev/sample-002313.mp3,7,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-002313.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002313.png,..\dataset\mel_num\cv-valid-dev_sample-002313.npy,..\dataset\mel_spec\cv-valid-dev_sample-002313.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002313_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002313_eq.npy
cv-valid-dev/sample-002316.mp3,6,0,4,..\dataset\mfcc_num\cv-valid-dev_sample-002316.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002316.png,..\dataset\mel_num\cv-valid-dev_sample-002316.npy,..\dataset\mel_spec\cv-valid-dev_sample-002316.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002316_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002316_eq.npy
cv-valid-dev/sample-002322.mp3,1,0,6,..\dataset\mfcc_num\cv-valid-dev_sample-002322.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002322.png,..\dataset\mel_num\cv-valid-dev_sample-002322.npy,..\dataset\mel_spec\cv-valid-dev_sample-002322.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002322_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002322_eq.npy
cv-valid-dev/sample-002327.mp3,6,0,14,..\dataset\mfcc_num\cv-valid-dev_sample-002327.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002327.png,..\dataset\mel_num\cv-valid-dev_sample-002327.npy,..\dataset\mel_spec\cv-valid-dev_sample-002327.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002327_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002327_eq.npy
cv-valid-dev/sample-002331.mp3,6,1,4,..\dataset\mfcc_num\cv-valid-dev_sample-002331.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002331.png,..\dataset\mel_num\cv-valid-dev_sample-002331.npy,..\dataset\mel_spec\cv-valid-dev_sample-002331.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002331_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002331_eq.npy
cv-valid-dev/sample-002337.mp3,2,1,4,..\dataset\mfcc_num\cv-valid-dev_sample-002337.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002337.png,..\dataset\mel_num\cv-valid-dev_sample-002337.npy,..\dataset\mel_spec\cv-valid-dev_sample-002337.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002337_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002337_eq.npy
cv-valid-dev/sample-002338.mp3,2,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-002338.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002338.png,..\dataset\mel_num\cv-valid-dev_sample-002338.npy,..\dataset\mel_spec\cv-valid-dev_sample-002338.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002338_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002338_eq.npy
cv-valid-dev/sample-002339.mp3,7,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-002339.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002339.png,..\dataset\mel_num\cv-valid-dev_sample-002339.npy,..\dataset\mel_spec\cv-valid-dev_sample-002339.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002339_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002339_eq.npy
cv-valid-dev/sample-002341.mp3,7,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-002341.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002341.png,..\dataset\mel_num\cv-valid-dev_sample-002341.npy,..\dataset\mel_spec\cv-valid-dev_sample-002341.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002341_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002341_eq.npy
cv-valid-dev/sample-002353.mp3,7,1,6,..\dataset\mfcc_num\cv-valid-dev_sample-002353.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002353.png,..\dataset\mel_num\cv-valid-dev_sample-002353.npy,..\dataset\mel_spec\cv-valid-dev_sample-002353.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002353_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002353_eq.npy
cv-valid-dev/sample-002361.mp3,2,1,4,..\dataset\mfcc_num\cv-valid-dev_sample-002361.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002361.png,..\dataset\mel_num\cv-valid-dev_sample-002361.npy,..\dataset\mel_spec\cv-valid-dev_sample-002361.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002361_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002361_eq.npy
cv-valid-dev/sample-002371.mp3,6,0,3,..\dataset\mfcc_num\cv-valid-dev_sample-002371.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002371.png,..\dataset\mel_num\cv-valid-dev_sample-002371.npy,..\dataset\mel_spec\cv-valid-dev_sample-002371.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002371_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002371_eq.npy
cv-valid-dev/sample-002372.mp3,5,1,4,..\dataset\mfcc_num\cv-valid-dev_sample-002372.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002372.png,..\dataset\mel_num\cv-valid-dev_sample-002372.npy,..\dataset\mel_spec\cv-valid-dev_sample-002372.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002372_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002372_eq.npy
cv-valid-dev/sample-002377.mp3,2,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-002377.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002377.png,..\dataset\mel_num\cv-valid-dev_sample-002377.npy,..\dataset\mel_spec\cv-valid-dev_sample-002377.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002377_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002377_eq.npy
cv-valid-dev/sample-002380.mp3,6,0,4,..\dataset\mfcc_num\cv-valid-dev_sample-002380.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002380.png,..\dataset\mel_num\cv-valid-dev_sample-002380.npy,..\dataset\mel_spec\cv-valid-dev_sample-002380.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002380_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002380_eq.npy
cv-valid-dev/sample-002381.mp3,2,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-002381.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002381.png,..\dataset\mel_num\cv-valid-dev_sample-002381.npy,..\dataset\mel_spec\cv-valid-dev_sample-002381.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002381_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002381_eq.npy
cv-valid-dev/sample-002383.mp3,6,1,0,..\dataset\mfcc_num\cv-valid-dev_sample-002383.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002383.png,..\dataset\mel_num\cv-valid-dev_sample-002383.npy,..\dataset\mel_spec\cv-valid-dev_sample-002383.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002383_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002383_eq.npy
cv-valid-dev/sample-002385.mp3,1,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-002385.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002385.png,..\dataset\mel_num\cv-valid-dev_sample-002385.npy,..\dataset\mel_spec\cv-valid-dev_sample-002385.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002385_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002385_eq.npy
cv-valid-dev/sample-002398.mp3,7,1,11,..\dataset\mfcc_num\cv-valid-dev_sample-002398.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002398.png,..\dataset\mel_num\cv-valid-dev_sample-002398.npy,..\dataset\mel_spec\cv-valid-dev_sample-002398.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002398_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002398_eq.npy
cv-valid-dev/sample-002408.mp3,2,1,4,..\dataset\mfcc_num\cv-valid-dev_sample-002408.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002408.png,..\dataset\mel_num\cv-valid-dev_sample-002408.npy,..\dataset\mel_spec\cv-valid-dev_sample-002408.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002408_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002408_eq.npy
cv-valid-dev/sample-002422.mp3,1,1,9,..\dataset\mfcc_num\cv-valid-dev_sample-002422.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002422.png,..\dataset\mel_num\cv-valid-dev_sample-002422.npy,..\dataset\mel_spec\cv-valid-dev_sample-002422.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002422_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002422_eq.npy
cv-valid-dev/sample-002425.mp3,2,0,14,..\dataset\mfcc_num\cv-valid-dev_sample-002425.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002425.png,..\dataset\mel_num\cv-valid-dev_sample-002425.npy,..\dataset\mel_spec\cv-valid-dev_sample-002425.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002425_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002425_eq.npy
cv-valid-dev/sample-002427.mp3,4,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-002427.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002427.png,..\dataset\mel_num\cv-valid-dev_sample-002427.npy,..\dataset\mel_spec\cv-valid-dev_sample-002427.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002427_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002427_eq.npy
cv-valid-dev/sample-002429.mp3,7,1,6,..\dataset\mfcc_num\cv-valid-dev_sample-002429.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002429.png,..\dataset\mel_num\cv-valid-dev_sample-002429.npy,..\dataset\mel_spec\cv-valid-dev_sample-002429.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002429_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002429_eq.npy
cv-valid-dev/sample-002433.mp3,7,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-002433.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002433.png,..\dataset\mel_num\cv-valid-dev_sample-002433.npy,..\dataset\mel_spec\cv-valid-dev_sample-002433.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002433_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002433_eq.npy
cv-valid-dev/sample-002434.mp3,5,1,9,..\dataset\mfcc_num\cv-valid-dev_sample-002434.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002434.png,..\dataset\mel_num\cv-valid-dev_sample-002434.npy,..\dataset\mel_spec\cv-valid-dev_sample-002434.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002434_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002434_eq.npy
cv-valid-dev/sample-002436.mp3,6,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-002436.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002436.png,..\dataset\mel_num\cv-valid-dev_sample-002436.npy,..\dataset\mel_spec\cv-valid-dev_sample-002436.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002436_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002436_eq.npy
cv-valid-dev/sample-002440.mp3,7,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-002440.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002440.png,..\dataset\mel_num\cv-valid-dev_sample-002440.npy,..\dataset\mel_spec\cv-valid-dev_sample-002440.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002440_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002440_eq.npy
cv-valid-dev/sample-002441.mp3,2,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-002441.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002441.png,..\dataset\mel_num\cv-valid-dev_sample-002441.npy,..\dataset\mel_spec\cv-valid-dev_sample-002441.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002441_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002441_eq.npy
cv-valid-dev/sample-002444.mp3,7,1,4,..\dataset\mfcc_num\cv-valid-dev_sample-002444.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002444.png,..\dataset\mel_num\cv-valid-dev_sample-002444.npy,..\dataset\mel_spec\cv-valid-dev_sample-002444.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002444_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002444_eq.npy
cv-valid-dev/sample-002445.mp3,5,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-002445.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002445.png,..\dataset\mel_num\cv-valid-dev_sample-002445.npy,..\dataset\mel_spec\cv-valid-dev_sample-002445.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002445_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002445_eq.npy
cv-valid-dev/sample-002452.mp3,1,1,4,..\dataset\mfcc_num\cv-valid-dev_sample-002452.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002452.png,..\dataset\mel_num\cv-valid-dev_sample-002452.npy,..\dataset\mel_spec\cv-valid-dev_sample-002452.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002452_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002452_eq.npy
cv-valid-dev/sample-002460.mp3,2,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-002460.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002460.png,..\dataset\mel_num\cv-valid-dev_sample-002460.npy,..\dataset\mel_spec\cv-valid-dev_sample-002460.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002460_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002460_eq.npy
cv-valid-dev/sample-002461.mp3,4,0,14,..\dataset\mfcc_num\cv-valid-dev_sample-002461.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002461.png,..\dataset\mel_num\cv-valid-dev_sample-002461.npy,..\dataset\mel_spec\cv-valid-dev_sample-002461.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002461_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002461_eq.npy
cv-valid-dev/sample-002465.mp3,6,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-002465.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002465.png,..\dataset\mel_num\cv-valid-dev_sample-002465.npy,..\dataset\mel_spec\cv-valid-dev_sample-002465.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002465_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002465_eq.npy
cv-valid-dev/sample-002469.mp3,2,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-002469.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002469.png,..\dataset\mel_num\cv-valid-dev_sample-002469.npy,..\dataset\mel_spec\cv-valid-dev_sample-002469.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002469_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002469_eq.npy
cv-valid-dev/sample-002470.mp3,7,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-002470.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002470.png,..\dataset\mel_num\cv-valid-dev_sample-002470.npy,..\dataset\mel_spec\cv-valid-dev_sample-002470.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002470_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002470_eq.npy
cv-valid-dev/sample-002471.mp3,6,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-002471.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002471.png,..\dataset\mel_num\cv-valid-dev_sample-002471.npy,..\dataset\mel_spec\cv-valid-dev_sample-002471.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002471_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002471_eq.npy
cv-valid-dev/sample-002473.mp3,5,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-002473.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002473.png,..\dataset\mel_num\cv-valid-dev_sample-002473.npy,..\dataset\mel_spec\cv-valid-dev_sample-002473.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002473_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002473_eq.npy
cv-valid-dev/sample-002475.mp3,2,1,14,..\dataset\mfcc_num\cv-valid-dev_sample-002475.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002475.png,..\dataset\mel_num\cv-valid-dev_sample-002475.npy,..\dataset\mel_spec\cv-valid-dev_sample-002475.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002475_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002475_eq.npy
cv-valid-dev/sample-002479.mp3,6,1,4,..\dataset\mfcc_num\cv-valid-dev_sample-002479.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002479.png,..\dataset\mel_num\cv-valid-dev_sample-002479.npy,..\dataset\mel_spec\cv-valid-dev_sample-002479.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002479_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002479_eq.npy
cv-valid-dev/sample-002480.mp3,2,1,1,..\dataset\mfcc_num\cv-valid-dev_sample-002480.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002480.png,..\dataset\mel_num\cv-valid-dev_sample-002480.npy,..\dataset\mel_spec\cv-valid-dev_sample-002480.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002480_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002480_eq.npy
cv-valid-dev/sample-002487.mp3,4,1,4,..\dataset\mfcc_num\cv-valid-dev_sample-002487.npy,..\dataset\mfcc_spec\cv-valid-dev_sample-002487.png,..\dataset\mel_num\cv-valid-dev_sample-002487.npy,..\dataset\mel_spec\cv-valid-dev_sample-002487.png,..\dataset\mfcc_num_eq\cv-valid-dev_sample-002487_eq.npy,..\dataset\mel_num_eq\cv-valid-dev_sample-002487_eq.npy
